X,Y,Z
5679,-716,19270
5747,-728,19233
5680,-764,19299
5728,-773,19184
5697,-814,19385
5711,-819,19156
5690,-861,19385
5719,-868,19212
5706,-912,19468
5737,-919,19297
5713,-961,19514
5751,-971,19373
5705,-1008,19515
5751,-1019,19401
5670,-1050,19429
5746,-1067,19408
5670,-1099,19456
5774,-1122,19549
5669,-1147,19485
5757,-1168,19521
5732,-1209,19747
5725,-1210,19445
5718,-1255,19738
5755,-1266,19585
5707,-1302,19729
5734,-1311,19548
5685,-1347,19692
5782,-1372,19753
5674,-1393,19692
5776,-1421,19772
5612,-1427,19512
5773,-1471,19801
5458,-1436,18997
5738,-1513,19727
5416,-1473,18886
5595,-1524,19258
5396,-1515,18858
5504,-1548,18975
5371,-1556,18811
5480,-1590,18929
5367,-1603,18849
5443,-1628,18846
5354,-1647,18849
5417,-1670,18809
5342,-1692,18848
5425,-1721,18884
5333,-1738,18867
5396,-1761,18827
5318,-1782,18868
5395,-1810,18874
5293,-1822,18830
5367,-1850,18837
5288,-1869,18867
5355,-1895,18847
5259,-1908,18821
5353,-1944,18894
5252,-1955,18848
5329,-1986,18865
5241,-2000,18867
5303,-2026,18828
5224,-2043,18867
5304,-2077,18893
5210,-2087,18876
5280,-2117,18864
5205,-2134,18923
5259,-2158,18855
5174,-2172,18876
5256,-2208,18912
5166,-2219,18914
5245,-2255,18940
5142,-2259,18885
5217,-2294,18902
5128,-2304,18904
5191,-2334,18874
5129,-2355,18979
5176,-2378,18883
5077,-2382,18857
5161,-2424,18911
5064,-2427,18875
5137,-2464,18892
5039,-2466,18856
5115,-2505,18882
5023,-2510,18875
5086,-2543,18845
5005,-2552,18885
5065,-2585,18844
4979,-2591,18866
5057,-2633,18901
4959,-2633,18865
5033,-2674,18892
4937,-2674,18866
5010,-2715,18882
4920,-2717,18884
4995,-2761,18909
4893,-2755,18865
4966,-2798,18882
4886,-2805,18930
4941,-2838,18872
4867,-2847,18940
4913,-2876,18863
4843,-2887,18940
4902,-2924,18909
4808,-2920,18893
4884,-2968,18928
4798,-2968,18949
4850,-3003,18890
4787,-3017,19007
4831,-3046,18909
4776,-3065,19064
4827,-3099,18994
4747,-3101,19045
4818,-3150,19071
4721,-3140,19035
4786,-3185,19043
4704,-3185,19072
4760,-3225,19042
4677,-3223,19072
4726,-3259,19004
4649,-3261,19062
4707,-3303,19032
4609,-3289,19007
4685,-3345,19060
4592,-3335,19043
4651,-3379,19032
4561,-3369,19024
4635,-3427,19078
4535,-3408,19033
4590,-3452,19003
4505,-3444,19024
4568,-3494,19021
4480,-3484,19033
4540,-3532,19031
4451,-3521,19033
4513,-3572,19040
4418,-3554,19014
4483,-3608,19030
4389,-3591,19014
4448,-3641,19002
4362,-3628,19023
4422,-3681,19020
4338,-3670,19051
4386,-3712,18992
4306,-3703,19031
4363,-3754,19030
4272,-3736,19023
4337,-3794,19048
4239,-3769,19003
4305,-3829,19038
4218,-3813,19050
4270,-3861,19019
4181,-3842,19022
4241,-3899,19029
4152,-3879,19031
4207,-3932,19019
4124,-3917,19050
4178,-3969,19028
4094,-3952,19059
4142,-4000,19009
4053,-3978,19011
4117,-4042,19047
4032,-4022,19067
4081,-4073,19037
3992,-4048,19030
4051,-4110,19046
3959,-4081,19029
4003,-4128,18970
3929,-4117,19038
3978,-4170,19017
3886,-4140,18991
3958,-4217,19083
3853,-4172,18991
3920,-4247,19063
3822,-4208,19009
3884,-4278,19054
3782,-4233,18981
3844,-4304,19025
3756,-4274,19018
3810,-4337,19035
3732,-4317,19074
3776,-4369,19034
3688,-4338,19027
3743,-4403,19043
3649,-4364,19008
3712,-4441,19071
3619,-4401,19036
3666,-4459,19014
3586,-4435,19044
3637,-4499,19062
3544,-4456,19007
3591,-4517,19005
3506,-4483,18998
3560,-4554,19032
3483,-4529,19072
3530,-4592,19070
3444,-4556,19063
3486,-4614,19032
3404,-4580,19044
3442,-4632,18984
3352,-4589,18959
3407,-4665,19003
3321,-4626,18996
3378,-4705,19049
3290,-4661,19024
3334,-4725,19021
3256,-4696,19052
3299,-4759,19039
3212,-4713,19014
3259,-4784,19030
3177,-4746,19033
3223,-4815,19038
3139,-4773,19033
3182,-4839,19030
3099,-4797,19022
3140,-4863,19021
3061,-4825,19031
3087,-4866,18926
3020,-4847,19022
3067,-4923,19047
2986,-4880,19050
3016,-4930,18972
2943,-4899,19021
2980,-4961,19000
2907,-4931,19049
2934,-4978,18962
2867,-4955,19048
2907,-5024,19046
2823,-4971,19020
2864,-5044,19026
2779,-4988,18992
2819,-5061,18998
2746,-5026,19038
2782,-5093,19036
2698,-5034,18981
2739,-5112,19017
2665,-5071,19038
2702,-5143,19045
2622,-5091,19028
2653,-5152,18988
2580,-5110,19018
2617,-5184,19024
2537,-5130,19008
2572,-5201,19005
2499,-5158,19036
2529,-5221,18996
2456,-5176,19017
2491,-5251,19023
2416,-5201,19035
2448,-5269,19013
2369,-5210,18988
2409,-5299,19051
2332,-5242,19035
2363,-5313,19023
2294,-5273,19071
2319,-5331,19012
2249,-5285,19043
2273,-5344,18984
2204,-5299,19024
2235,-5373,19031
2163,-5323,19042
2186,-5380,18983
2115,-5327,18985
2152,-5420,19058
2075,-5354,19023
2106,-5436,19048
2031,-5368,19004
2065,-5460,19066
1989,-5391,19022
2015,-5461,19010
1946,-5408,19021
1970,-5477,19000
1901,-5421,19012
1932,-5509,19056
1857,-5435,19002
1885,-5518,19027
1816,-5462,19040
1840,-5534,19027
1772,-5476,19029
1790,-5534,18971
1726,-5486,19010
1748,-5557,18998
1682,-5501,19010
1710,-5592,19064
1640,-5525,19047
1664,-5607,19063
1594,-5535,19028
1615,-5608,19015
1549,-5546,19019
1575,-5642,19081
1505,-5561,19018
1526,-5643,19033
1461,-5580,19036
1482,-5660,19052
1416,-5592,19035
1433,-5660,19005
1371,-5607,19045
1390,-5684,19042
1327,-5621,19053
1343,-5689,19013
1279,-5622,19005
1299,-5712,19050
1235,-5644,19043
1252,-5722,19050
1195,-5679,19127
1205,-5726,19021
1144,-5662,19033
1160,-5743,19039
1101,-5685,19069
1113,-5746,19011
1056,-5700,19088
1070,-5773,19066
1008,-5698,19050
1022,-5773,19038
961,-5699,19022
976,-5788,19057
915,-5708,19022
927,-5784,19009
869,-5717,19021
881,-5793,19009
824,-5732,19049
837,-5821,19074
777,-5734,19020
790,-5830,19083
732,-5752,19057
742,-5832,19063
685,-5751,19028
694,-5826,19016
639,-5758,19028
648,-5836,19024
592,-5755,18999
604,-5873,19127
547,-5783,19074
556,-5866,19080
501,-5791,19083
508,-5869,19070
454,-5787,19045
460,-5864,19042
408,-5797,19063
413,-5875,19061
361,-5799,19053
366,-5886,19078
314,-5794,19025
318,-5865,18993
267,-5803,19043
271,-5875,19012
221,-5811,19051
224,-5888,19049
174,-5814,19051
177,-5895,19058
127,-5821,19070
129,-5893,19039
80,-5818,19051
82,-5923,19131
34,-5794,18956
35,-5901,19057
-13,-5820,19040
-13,-5903,19056
-60,-5837,19096
-60,-5905,19055
-107,-5832,19077
-108,-5898,19026
-153,-5816,19021
-156,-5918,19092
-200,-5821,19039
-203,-5904,19044
-247,-5820,19029
-250,-5891,18997
-293,-5800,18962
-298,-5910,19072
-340,-5804,18980
-345,-5904,19053
-388,-5824,19055
-392,-5900,19042
-435,-5822,19055
-440,-5907,19070
-482,-5826,19073
-487,-5897,19042
-528,-5817,19054
-536,-5908,19088
-575,-5815,19053
-582,-5889,19031
-621,-5801,19015
-629,-5881,19022
-668,-5805,19043
-677,-5884,19040
-714,-5792,19015
-723,-5869,19002
-762,-5800,19051
-771,-5876,19038
-811,-5809,19097
-819,-5871,19038
-855,-5786,19041
-865,-5859,19019
-902,-5789,19069
-913,-5862,19047
-947,-5775,19041
-958,-5840,18990
-994,-5773,19049
-1008,-5854,19055
-1038,-5752,19002
-1054,-5843,19046
-1086,-5753,19029
-1102,-5839,19054
-1135,-5760,19076
-1149,-5832,19053
-1181,-5748,19066
-1192,-5807,18996
-1227,-5740,19066
-1243,-5819,19062
-1271,-5725,19036
-1292,-5819,19089
-1317,-5716,19036
-1335,-5794,19043
-1364,-5709,19045
-1382,-5785,19042
-1412,-5711,19082
-1425,-5765,19004
-1454,-5684,19025
-1477,-5775,19069
-1502,-5684,19063
-1522,-5759,19049
-1549,-5678,19071
-1567,-5745,19040
-1594,-5664,19062
-1615,-5740,19058
-1642,-5659,19089
-1661,-5726,19048
-1683,-5634,19042
-1708,-5718,19067
-1727,-5617,19023
-1752,-5701,19047
-1774,-5613,19050
-1797,-5687,19037
-1820,-5601,19050
-1845,-5679,19055
-1868,-5597,19087
-1886,-5653,19018
-1913,-5584,19086
-1934,-5648,19046
-1953,-5558,19039
-1978,-5629,19026
-1999,-5546,19048
-2028,-5628,19072
-2046,-5539,19075
-2073,-5611,19062
-2088,-5516,19046
-2114,-5586,19034
-2129,-5492,19018
-2157,-5566,19015
-2178,-5489,19065
-2206,-5561,19052
-2219,-5465,19037
-2250,-5543,19042
-2268,-5461,19073
-2297,-5532,19061
-2310,-5441,19063
-2339,-5509,19041
-2352,-5419,19045
-2383,-5491,19041
-2393,-5396,19025
-2427,-5476,19050
-2445,-5398,19099
-2474,-5463,19068
-2480,-5362,19034
-2512,-5432,19020
-2531,-5358,19090
-2559,-5419,19039
-2566,-5326,19032
-2606,-5410,19076
-2614,-5317,19069
-2628,-5348,18915
-2653,-5289,19040
-2598,-5182,18382
-2690,-5259,19002
-2695,-5167,18730
-2405,-4614,16410
-2601,-4893,17765
-2435,-4584,16363
-2483,-4586,16672
-2470,-4564,16353
-2489,-4511,16457
-2518,-4564,16428
-2522,-4487,16437
-2546,-4530,16372
-2546,-4447,16353
-2592,-4527,16427
-2591,-4442,16408
-2619,-4490,16371
-2620,-4412,16371
-2662,-4483,16417
-2659,-4398,16389
-2684,-4439,16323
-2692,-4375,16380
-2731,-4439,16398
-2733,-4364,16417
-2761,-4409,16360
-2760,-4330,16360
-2798,-4391,16369
-2795,-4309,16359
-2831,-4365,16350
-2834,-4295,16387
-2863,-4340,16341
-2869,-4276,16396
-2899,-4321,16349
-2897,-4245,16359
-2947,-4318,16424
-2931,-4222,16359
-2964,-4270,16320
-2963,-4197,16339
-3000,-4250,16329
-2991,-4167,16311
-3033,-4225,16320
-3023,-4143,16301
-3073,-4210,16357
-3064,-4130,16347
-3101,-4180,16328
-3087,-4093,16291
-3135,-4157,16328
-3128,-4080,16328
-3165,-4129,16309
-3153,-4047,16290
-3197,-4103,16299
-3182,-4018,16270
-3231,-4081,16307
-3215,-3995,16280
-3251,-4039,16242
-3240,-3961,16232
-3278,-4008,16214
-3278,-3945,16269
-3311,-3984,16213
-3452,-4087,16997
-3360,-3979,16296
-3799,-4425,18595
-3426,-3993,16473
-3920,-4494,19026
-3810,-4369,18218
-3965,-4475,19073
-4005,-4519,19003
-4002,-4446,19072
-4050,-4500,19050
-4040,-4417,19081
-4095,-4477,19086
-4081,-4392,19108
-4124,-4439,19049
-4100,-4344,19034
-4162,-4409,19067
-4149,-4327,19099
-4193,-4373,19049
-4179,-4291,19079
-4232,-4345,19067
-4207,-4253,19051
-4261,-4308,19038
-4249,-4228,19078
-4307,-4286,19084
-4282,-4195,19078
-4341,-4252,19083
-4314,-4160,19068
-4371,-4216,19064
-4351,-4131,19087
-4400,-4177,19046
-4384,-4097,19086
-4442,-4152,19083
-4412,-4060,19067
-4475,-4118,19082
-4438,-4019,19029
-4513,-4088,19100
-4481,-3995,19075
-4538,-4046,19061
-4505,-3954,19047
-4571,-4012,19072
-4541,-3923,19066
-4604,-3977,19071
-4575,-3891,19074
-4632,-3939,19052
-4602,-3852,19055
-4666,-3905,19060
-4638,-3820,19073
-4698,-3870,19070
-4670,-3786,19082
-4743,-3845,19126
-4691,-3743,19045
-4763,-3800,19078
-4732,-3715,19091
-4791,-3762,19069
-4757,-3675,19062
-4833,-3734,19115
-4790,-3642,19081
-4861,-3695,19104
-4815,-3602,19062
-4888,-3656,19095
-4851,-3569,19089
-4898,-3604,19021
-4870,-3525,19052
-4946,-3580,19095
-4912,-3497,19107
-4973,-3540,19085
-4924,-3448,19042
-4994,-3497,19057
-4969,-3422,19107
-5027,-3462,19075
-4977,-3371,19031
-5048,-3419,19046
-5011,-3337,19059
-5083,-3385,19074
-5042,-3302,19077
-5116,-3350,19102
-5070,-3264,19077
-5132,-3303,19054
-5096,-3225,19077
-5168,-3270,19091
-5121,-3185,19077
-5180,-3221,19035
-5137,-3140,19039
-5216,-3188,19082
-5171,-3106,19076
-5237,-3145,19063
-5178,-3055,19001
-5281,-3115,19127
-5229,-3031,19103
-5289,-3065,19061
-5246,-2986,19075
-5314,-3025,19071
-5267,-2945,19065
-5344,-2987,19089
-5288,-2902,19056
-5365,-2944,19080
-5314,-2863,19065
-5382,-2899,19052
-5343,-2825,19082
-5408,-2859,19060
-5363,-2782,19073
-5432,-2818,19060
-5378,-2737,19045
-5468,-2783,19116
-5405,-2698,19063
-5488,-2739,19107
-5436,-2661,19101
-5502,-2693,19079
-5455,-2618,19091
-5519,-2648,19059
-5466,-2572,19053
-5540,-2607,19059
-5492,-2532,19072
-5564,-2565,19067
-5507,-2487,19052
-5594,-2526,19095
-5538,-2449,19089
-5601,-2477,19048
-5556,-2406,19089
-5630,-2437,19085
-5575,-2363,19079
-5647,-2393,19076
-5583,-2315,19042
-5662,-2348,19056
-5614,-2277,19089
-5681,-2304,19056
-5632,-2234,19088
-5714,-2266,19112
-5663,-2196,19135
-5712,-2214,19037
-5669,-2148,19087
-5743,-2175,19084
-5675,-2100,19050
-5772,-2135,19120
-5694,-2057,19059
-5781,-2088,19092
-5714,-2014,19068
-5780,-2036,19036
-5737,-1972,19097
-5802,-1994,19055
-5741,-1924,19048
-5829,-1952,19092
-5773,-1885,19105
-5824,-1900,19017
-5771,-1835,19048
-5847,-1858,19044
-5797,-1794,19086
-5871,-1816,19071
-5819,-1751,19113
-5881,-1769,19063
-5817,-1702,19058
-5898,-1725,19072
-5842,-1660,19094
-5926,-1683,19118
-5851,-1614,19085
-5923,-1633,19062
-5856,-1567,19056
-5939,-1588,19071
-5867,-1521,19047
-5956,-1543,19080
-5881,-1476,19056
-5972,-1498,19089
-5901,-1433,19084
-5970,-1449,19051
-5907,-1386,19065
-5972,-1400,19014
-5912,-1338,19036
-6000,-1357,19070
-5931,-1294,19065
-6018,-1312,19088
-5944,-1249,19074
-6018,-1264,19060
-5953,-1204,19073
-6025,-1217,19051
-5965,-1158,19073
-6041,-1172,19069
-5976,-1112,19082
-6063,-1128,19106
-5982,-1065,19073
-6048,-1076,19032
-5988,-1019,19063
-6057,-1029,19031
-5993,-972,19053
-6085,-986,19097
-6003,-926,19063
-6082,-937,19059
-6008,-880,19054
-6082,-889,19030
-6025,-834,19081
-6098,-843,19058
-6017,-786,19034
-6108,-797,19067
-6018,-739,19015
-6115,-749,19067
-6038,-694,19062
-6128,-703,19095
-6052,-648,19090
-6131,-655,19086
-6054,-601,19080
-6130,-608,19067
-6052,-554,19052
-6139,-561,19076
-6062,-508,19071
-6153,-514,19104
-6060,-461,19052
-6146,-466,19066
-6060,-414,19043
-6145,-418,19057
-6072,-367,19070
-6161,-371,19094
-6079,-321,19079
-6150,-323,19047
-6076,-274,19061
-6159,-276,19066
-6078,-227,19060
-6154,-228,19047
-6076,-180,19052
-6168,-181,19084
-6083,-133,19060
-6156,-133,19037
-6089,-86,19078
-6166,-86,19065
-6093,-39,19088
-6174,-38,19093
-6084,8,19060
-6146,9,19000
-6089,54,19079
-6160,57,19047
-6086,101,19069
-6172,105,19083
-6084,149,19059
-6164,152,19055
-6080,196,19050
-6156,200,19036
-6080,243,19059
-6170,248,19082
-6068,289,19022
-6159,295,19055
-6066,335,19022
-6152,342,19046
-6079,383,19078
-6161,390,19083
-6065,430,19040
-6154,438,19064
-6083,478,19105
-6153,486,19073
-6058,523,19040
-6150,533,19073
-6069,571,19086
-6135,579,19035
-6056,617,19059
-6143,628,19083
-6051,664,19059
-6133,675,19064
-6050,711,19067
-6122,721,19046
-6041,757,19058
-6123,769,19063
-6023,802,19021
-6112,815,19055
-6028,850,19059
-6106,863,19054
-6014,895,19030
-6100,910,19054
-6018,943,19068
-6089,957,19035
-5997,987,19021
-6085,1004,19054
-6008,1037,19086
-6071,1050,19036
-6000,1083,19086
-6073,1098,19063
-5986,1128,19068
-6061,1145,19054
-5976,1175,19068
-6043,1190,19026
-5975,1222,19086
-6040,1238,19044
-5948,1265,19030
-6033,1285,19053
-5946,1312,19058
-6027,1332,19063
-5927,1356,19030
-6011,1377,19054
-5922,1402,19049
-5998,1423,19045
-5916,1450,19068
-5984,1469,19035
-5892,1492,19021
-5976,1516,19044
-5872,1535,18992
-5984,1567,19110
-5870,1582,19030
-5961,1609,19072
-5866,1630,19058
-5936,1652,19036
-5849,1674,19039
-5909,1694,18989
-5833,1718,19030
-5910,1744,19035
-5827,1765,19058
-5905,1791,19063
-5802,1807,19021
-5878,1833,19016
-5798,1855,19059
-5886,1885,19101
-5779,1898,19040
-5864,1928,19073
-5778,1947,19087
-5850,1974,19073
-5759,1990,19077
-5835,2019,19082
-5746,2035,19086
-5803,2058,19027
-5719,2075,19050
-5794,2105,19045
-5716,2124,19096
-5790,2154,19092
-5683,2162,19040
-5776,2200,19101
-5673,2208,19059
-5751,2241,19074
-5650,2249,19040
-5728,2284,19054
-5632,2293,19040
-5716,2330,19073
-5616,2337,19050
-5687,2369,19046
-5600,2381,19059
-5682,2419,19093
-5584,2425,19069
-5639,2452,19009
-5557,2464,19041
-5631,2500,19046
-5541,2509,19050
-5614,2545,19055
-5518,2550,19041
-5608,2594,19102
-5505,2596,19069
-5568,2628,19037
-5476,2633,19031
-5547,2671,19037
-5457,2676,19041
-5524,2712,19028
-5441,2721,19060
-5508,2758,19047
-5412,2758,19032
-5479,2796,19018
-5391,2801,19032
-5460,2840,19038
-5359,2837,19005
-5438,2882,19037
-5346,2883,19032
-5427,2930,19075
-5330,2928,19060
-5396,2967,19047
-5305,2967,19051
-5368,3005,19028
-5281,3007,19051
-5379,3066,19160
-5257,3047,19052
-5329,3092,19066
-5239,3092,19070
-5297,3129,19039
-5212,3130,19061
-5283,3176,19076
-5189,3171,19071
-5253,3214,19057
-5154,3204,19033
-5236,3258,19085
-5136,3248,19062
-5197,3290,19039
-5106,3284,19043
-5172,3331,19039
-5081,3325,19053
-5149,3372,19059
-5054,3363,19043
-5122,3412,19058
-5023,3398,19025
-5100,3455,19077
-5009,3446,19081
-5066,3489,19049
-4975,3479,19053
-5035,3525,19041
-4944,3514,19035
-5015,3568,19068
-4928,3560,19082
-4989,3609,19078
-4897,3596,19073
-4949,3638,19031
-4866,3631,19064
-4928,3682,19059
-4830,3663,19036
-4898,3718,19061
-4809,3706,19064
-4862,3751,19032
-4777,3740,19055
-4837,3792,19051
-4750,3778,19065
-4810,3831,19061
-4718,3813,19055
-4782,3869,19069
-4685,3846,19046
-4750,3904,19071
-4648,3876,19018
-4719,3940,19070
-4617,3911,19019
-4689,3977,19071
-4591,3950,19038
-4656,4011,19061
-4565,3990,19056
-4622,4045,19052
-4539,4030,19085
-4593,4082,19072
-4492,4051,19019
-4567,4123,19100
-4470,4094,19067
-4511,4136,18998
-4436,4126,19058
-4491,4183,19054
-4403,4160,19058
-4458,4217,19054
-4363,4186,19020
-4425,4251,19054
-4329,4219,19021
-4391,4284,19055
-4302,4258,19049
-4359,4319,19054
-4260,4282,19012
-4323,4350,19055
-4233,4321,19040
-4287,4381,19046
-4199,4353,19040
-4253,4415,19046
-4168,4389,19060
-4220,4449,19055
-4131,4417,19051
-4184,4479,19056
-4096,4448,19051
-4149,4512,19056
-4060,4478,19041
-4121,4551,19094
-4024,4509,19042
-4070,4566,19019
-3985,4535,19024
-4041,4604,19058
-3960,4577,19080
-3999,4628,19030
-3920,4603,19062
-3960,4656,19011
-3879,4626,19034
-3927,4691,19039
-3848,4662,19062
-3896,4727,19068
-3805,4684,19034
-3850,4746,19021
-3768,4712,19035
-3814,4777,19031
-3736,4747,19063
-3781,4811,19049
-3698,4775,19064
-3740,4835,19041
-3655,4796,19035
-3710,4875,19088
-3621,4827,19055
-3663,4891,19041
-3573,4842,18999
-3623,4917,19032
-3541,4878,19037
-3588,4949,19051
-3499,4899,19018
-3551,4979,19071
-3468,4936,19065
-3507,4999,19043
-3425,4957,19038
-3468,5026,19043
-3386,4982,19038
-3428,5052,19043
-3348,5009,19048
-3394,5085,19072
-3303,5027,19021
-3352,5109,19063
-3271,5062,19057
-3313,5134,19073
-3229,5084,19048
-3269,5154,19054
-3192,5112,19067
-3232,5184,19073
-3146,5127,19031
-3185,5199,19036
-3102,5144,19013
-3144,5223,19046
-3062,5169,19023
-3102,5244,19037
-3023,5194,19032
-3058,5263,19019
-2987,5225,19059
-3021,5293,19047
-2943,5242,19042
-2980,5318,19057
-2903,5267,19051
-2940,5343,19066
-2851,5270,18987
-2888,5347,19001
-2822,5316,19080
-2853,5382,19058
-2778,5332,19062
-2812,5406,19068
-2735,5351,19063
-2770,5429,19078
-2691,5368,19044
-2725,5445,19059
-2650,5389,19054
-2678,5457,19031
-2606,5406,19045
-2634,5475,19022
-2562,5422,19036
-2599,5510,19078
-2520,5443,19046
-2545,5506,19005
-2479,5465,19055
-2505,5534,19033
-2435,5481,19046
-2459,5547,19014
-2390,5495,19037
-2419,5573,19043
-2349,5517,19057
-2371,5581,19016
-2301,5525,19019
-2331,5607,19044
-2257,5539,19011
-2280,5608,18988
-2214,5557,19021
-2242,5641,19045
-2172,5578,19040
-2198,5657,19045
-2130,5600,19059
-2151,5668,19026
-2086,5614,19059
-2107,5686,19036
-2042,5630,19059
-2061,5697,19028
-1993,5631,19014
-2016,5713,19028
-1947,5643,19004
-1969,5721,19010
-1904,5661,19023
-1927,5744,19038
